second,Volt,Volt
-25.8000E-03,-587.5000E-03,-15.0000E-03
-25.6000E-03,-525.0000E-03,-8.7500E-03
-25.4000E-03,-650.0000E-03,-21.2500E-03
-25.2000E-03,-650.0000E-03,-21.2500E-03
-25.0000E-03,-650.0000E-03,-27.5000E-03
-24.8000E-03,-712.5000E-03,-33.7500E-03
-24.6000E-03,-712.5000E-03,-40.0000E-03
-24.4000E-03,-775.0000E-03,-52.5000E-03
-24.2000E-03,-837.5000E-03,-52.5000E-03
-24.0000E-03,-837.5000E-03,-58.7500E-03
-23.8000E-03,-900.0000E-03,-65.0000E-03
-23.6000E-03,-900.0000E-03,-65.0000E-03
-23.4000E-03,-900.0000E-03,-65.0000E-03
-23.2000E-03,-962.5000E-03,-71.2500E-03
-23.0000E-03,-1.0250000E+00,-77.5000E-03
-22.8000E-03,-1.0875000E+00,-83.7500E-03
-22.6000E-03,-1.0875000E+00,-90.0000E-03
-22.4000E-03,-1.0250000E+00,-96.2500E-03
-22.2000E-03,-1.0875000E+00,-96.2500E-03
-22.0000E-03,-1.0875000E+00,-102.5000E-03
-21.8000E-03,-1.1500000E+00,-108.7500E-03
-21.6000E-03,-1.1500000E+00,-115.0000E-03
-21.4000E-03,-1.1500000E+00,-115.0000E-03
-21.2000E-03,-1.2750000E+00,-121.2500E-03
-21.0000E-03,-1.2750000E+00,-133.7500E-03
-20.8000E-03,-1.3375000E+00,-133.7500E-03
-20.6000E-03,-1.2750000E+00,-140.0000E-03
-20.4000E-03,-1.2750000E+00,-146.2500E-03
-20.2000E-03,-1.3375000E+00,-152.5000E-03
-20.0000E-03,-1.3375000E+00,-152.5000E-03
-19.8000E-03,-1.3375000E+00,-158.7500E-03
-19.6000E-03,-1.3375000E+00,-158.7500E-03
-19.4000E-03,-1.4000000E+00,-165.0000E-03
-19.2000E-03,-1.4000000E+00,-171.2500E-03
-19.0000E-03,-1.3375000E+00,-177.5000E-03
-18.8000E-03,-1.3375000E+00,-190.0000E-03
-18.6000E-03,-1.4625000E+00,-202.5000E-03
-18.4000E-03,-1.4000000E+00,-196.2500E-03
-18.2000E-03,-1.3375000E+00,-208.7500E-03
-18.0000E-03,-1.4000000E+00,-208.7500E-03
-17.8000E-03,-1.3375000E+00,-221.2500E-03
-17.6000E-03,-1.4000000E+00,-221.2500E-03
-17.4000E-03,-1.3375000E+00,-233.7500E-03
-17.2000E-03,-1.4000000E+00,-233.7500E-03
-17.0000E-03,-1.3375000E+00,-233.7500E-03
-16.8000E-03,-1.4625000E+00,-246.2500E-03
-16.6000E-03,-1.3375000E+00,-252.5000E-03
-16.4000E-03,-1.4000000E+00,-258.7500E-03
-16.2000E-03,-1.4000000E+00,-265.0000E-03
-16.0000E-03,-1.3375000E+00,-277.5000E-03
-15.8000E-03,-1.4000000E+00,-277.5000E-03
-15.6000E-03,-1.3375000E+00,-283.7500E-03
-15.4000E-03,-1.3375000E+00,-283.7500E-03
-15.2000E-03,-1.2750000E+00,-290.0000E-03
-15.0000E-03,-1.2750000E+00,-296.2500E-03
-14.8000E-03,-1.3375000E+00,-302.5000E-03
-14.6000E-03,-1.2750000E+00,-302.5000E-03
-14.4000E-03,-1.3375000E+00,-302.5000E-03
-14.2000E-03,-1.2750000E+00,-308.7500E-03
-14.0000E-03,-1.2750000E+00,-321.2500E-03
-13.8000E-03,-1.2750000E+00,-321.2500E-03
-13.6000E-03,-1.2125000E+00,-333.7500E-03
-13.4000E-03,-1.2125000E+00,-333.7500E-03
-13.2000E-03,-1.2125000E+00,-340.0000E-03
-13.0000E-03,-1.1500000E+00,-340.0000E-03
-12.8000E-03,-1.0875000E+00,-358.7500E-03
-12.6000E-03,-1.1500000E+00,-346.2500E-03
-12.4000E-03,-1.0875000E+00,-352.5000E-03
-12.2000E-03,-1.0875000E+00,-358.7500E-03
-12.0000E-03,-1.0250000E+00,-358.7500E-03
-11.8000E-03,-1.0875000E+00,-358.7500E-03
-11.6000E-03,-962.5000E-03,-365.0000E-03
-11.4000E-03,-962.5000E-03,-377.5000E-03
-11.2000E-03,-962.5000E-03,-377.5000E-03
-11.0000E-03,-900.0000E-03,-377.5000E-03
-10.8000E-03,-900.0000E-03,-383.7500E-03
-10.6000E-03,-837.5000E-03,-383.7500E-03
-10.4000E-03,-837.5000E-03,-383.7500E-03
-10.2000E-03,-775.0000E-03,-383.7500E-03
-10.0000E-03,-775.0000E-03,-377.5000E-03
-9.8000E-03,-650.0000E-03,-377.5000E-03
-9.6000E-03,-650.0000E-03,-377.5000E-03
-9.4000E-03,-650.0000E-03,-383.7500E-03
-9.2000E-03,-650.0000E-03,-383.7500E-03
-9.0000E-03,-525.0000E-03,-377.5000E-03
-8.8000E-03,-525.0000E-03,-383.7500E-03
-8.6000E-03,-462.5000E-03,-377.5000E-03
-8.4000E-03,-462.5000E-03,-377.5000E-03
