	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
2.90000	0.24063	0.01202	-0.24955	-0.96838	99.80469	99.80469
3.70000	0.24029	0.01147	-0.24949	-0.96826	99.79248	99.79248
0.30000	0.23995	0.01132	-0.24897	-0.96847	99.79248	99.79248
1.10000	0.24029	0.01251	-0.24824	-0.96860	99.75891	99.75891
1.90000	0.24027	0.01239	-0.24879	-0.96847	99.77112	99.77112
2.70000	0.24103	0.01346	-0.24918	-0.96841	99.71619	99.71619
3.50000	0.24053	0.01343	-0.24836	-0.96869	99.74976	99.74976
0.10000	0.24097	0.01285	-0.24842	-0.96857	99.78333	99.78333
0.90000	0.24014	0.01309	-0.24821	-0.96860	99.77112	99.77112
1.70000	0.24053	0.01236	-0.24824	-0.96872	99.81384	99.81384
2.50000	0.24103	0.01267	-0.24894	-0.96847	99.70703	99.70703
3.30000	0.24009	0.01282	-0.24836	-0.96863	99.81384	99.81384
4.10000	0.24048	0.01221	-0.24808	-0.96860	99.75891	99.75891
0.70000	0.23985	0.01297	-0.24754	-0.96884	99.75891	99.75891
1.50000	0.24016	0.01239	-0.24638	-0.96918	99.77112	99.77112
2.30000	0.24027	0.01248	-0.24659	-0.96902	99.81384	99.81384
3.10000	0.24019	0.01224	-0.24708	-0.96896	99.73755	99.73755
3.90000	0.24029	0.01114	-0.24641	-0.96921	99.80164	99.80164
0.50000	0.24027	0.01080	-0.24729	-0.96896	99.72534	99.72534
1.30000	0.24009	0.01123	-0.24659	-0.96915	99.77112	99.77112
2.10000	0.24061	0.01175	-0.24607	-0.96924	99.72839	99.72839
2.90000	0.24040	0.01218	-0.24583	-0.96927	99.77112	99.77112
3.70000	0.24126	0.01224	-0.24631	-0.96912	99.82605	99.82605
0.30000	0.24053	0.01273	-0.24567	-0.96933	99.73755	99.73755
1.10000	0.24079	0.01205	-0.24598	-0.96921	99.78027	99.78027
1.90000	0.24045	0.01193	-0.24604	-0.96921	99.77112	99.77112
2.70000	0.24014	0.01178	-0.24564	-0.96942	99.80164	99.80164
3.50000	0.24022	0.01157	-0.24519	-0.96948	99.80164	99.80164
0.10000	0.24066	0.01199	-0.24430	-0.96963	99.74976	99.74976
0.90000	0.24014	0.01117	-0.24531	-0.96942	99.79248	99.79248
1.70000	0.23975	0.01041	-0.24558	-0.96936	99.83521	99.83521
2.50000	0.24029	0.01019	-0.24583	-0.96936	99.80164	99.80164
3.30000	0.24037	0.01068	-0.24525	-0.96939	99.77112	99.77112
4.10000	0.24035	0.01135	-0.24522	-0.96936	99.75891	99.75891
0.70000	0.24118	0.01056	-0.24418	-0.96970	99.73755	99.73755
1.50000	0.24050	0.01083	-0.24534	-0.96945	99.82605	99.82605
2.30000	0.24032	0.01123	-0.24442	-0.96960	99.77112	99.77112
3.10000	0.24045	0.01059	-0.24519	-0.96939	99.81384	99.81384
3.90000	0.24071	0.01038	-0.24525	-0.96945	99.79248	99.79248
0.50000	0.24092	0.00983	-0.24522	-0.96948	99.78027	99.78027
1.30000	0.24048	0.01053	-0.24442	-0.96966	99.80164	99.80164
2.10000	0.24043	0.01074	-0.24543	-0.96945	99.80164	99.80164
2.90000	0.24066	0.01196	-0.24265	-0.97006	99.79248	99.79248
3.70000	0.24040	0.01065	-0.24396	-0.96979	99.81384	99.81384
0.30000	0.24050	0.01123	-0.24335	-0.97000	99.73755	99.73755
1.10000	0.24019	0.01056	-0.24384	-0.96979	99.79248	99.79248
1.90000	0.24035	0.01111	-0.24339	-0.96997	99.74976	99.74976
2.70000	0.24074	0.01105	-0.24302	-0.96997	99.72839	99.72839
3.50000	0.24014	0.01218	-0.24299	-0.96991	99.83521	99.83521
0.10000	0.24084	0.01230	-0.24247	-0.97012	99.75891	99.75891
0.90000	0.24019	0.01138	-0.24268	-0.97018	99.73755	99.73755
1.70000	0.24045	0.01141	-0.24259	-0.97009	99.79248	99.79248
2.50000	0.24011	0.01074	-0.24274	-0.97000	99.80164	99.80164
3.30000	0.24118	0.01071	-0.24100	-0.97049	99.73755	99.73755
4.10000	0.24071	0.01010	-0.24171	-0.97037	99.83521	99.83521
0.70000	0.24089	0.01001	-0.24146	-0.97049	99.77112	99.77112
1.50000	0.23982	0.00964	-0.24271	-0.97009	99.78027	99.78027
2.30000	0.24011	0.01035	-0.24122	-0.97049	99.77112	99.77112
3.10000	0.23977	0.01025	-0.24216	-0.97018	99.75891	99.75891
3.90000	0.24061	0.01056	-0.24155	-0.97040	99.78027	99.78027
0.50000	0.24053	0.01028	-0.24134	-0.97046	99.82605	99.82605
1.30000	0.24035	0.01138	-0.24125	-0.97052	99.74976	99.74976
2.10000	0.24016	0.01257	-0.24030	-0.97067	99.74976	99.74976
2.90000	0.24063	0.01154	-0.24070	-0.97055	99.77112	99.77112
3.70000	0.24053	0.01147	-0.24134	-0.97040	99.75891	99.75891
0.30000	0.24087	0.01187	-0.24097	-0.97058	99.73755	99.73755
1.10000	0.23964	0.01343	-0.24055	-0.97058	99.81384	99.81384
1.90000	0.24084	0.01382	-0.23923	-0.97095	99.82605	99.82605
2.70000	0.23993	0.01303	-0.23936	-0.97089	99.81384	99.81384
3.50000	0.24029	0.01328	-0.23942	-0.97082	99.84741	99.84741
0.10000	0.24048	0.01270	-0.23911	-0.97101	99.81384	99.81384
0.90000	0.24050	0.01340	-0.23988	-0.97070	99.80164	99.80164
1.70000	0.24110	0.01373	-0.23988	-0.97073	99.78333	99.78333
2.50000	0.24035	0.01364	-0.23875	-0.97107	99.82605	99.82605
3.30000	0.24118	0.01398	-0.23811	-0.97119	99.87793	99.87793
4.10000	0.24082	0.01431	-0.23801	-0.97125	99.79248	99.79248
0.70000	0.24097	0.01428	-0.23786	-0.97119	99.81384	99.81384
1.50000	0.24129	0.01462	-0.23884	-0.97104	99.78333	99.78333
2.30000	0.24084	0.01382	-0.23899	-0.97095	99.78027	99.78027
3.10000	0.24037	0.01434	-0.23942	-0.97085	99.82605	99.82605
3.90000	0.24045	0.01379	-0.23872	-0.97104	99.75891	99.75891
0.50000	0.24011	0.01404	-0.23820	-0.97116	99.80164	99.80164
1.30000	0.24006	0.01395	-0.23676	-0.97159	99.77112	99.77112
2.10000	0.24105	0.01376	-0.23704	-0.97140	99.78333	99.78333
2.90000	0.24003	0.01440	-0.23713	-0.97131	99.85657	99.85657
3.70000	0.24037	0.01312	-0.23746	-0.97140	99.75891	99.75891
0.30000	0.24066	0.01248	-0.23786	-0.97119	99.85657	99.85657
1.10000	0.23985	0.01224	-0.23801	-0.97119	99.75891	99.75891
1.90000	0.24035	0.01267	-0.23737	-0.97137	99.81384	99.81384
2.70000	0.24053	0.01361	-0.23737	-0.97143	99.74976	99.74976
3.50000	0.24095	0.01447	-0.23606	-0.97165	99.84741	99.84741
0.10000	0.24032	0.01386	-0.23548	-0.97177	99.75891	99.75891
