Start Date: 5/18/2022
Start Time: 10:49:7
Test system information: GeneralPhotonics,PSY-201,V1.3-20141120, 155000000131
SOP sampling rate: 10000.0000sps
Integration time: 1.0000us
Scrambler DOP Average Number: 1 
Wavelength: 1550nm 
Time Interval(ms): 10.0000
Calibration matrix: DEFAULT MATRIX
Total sampling numbers: 1000

--Time(ms)--S0(mW)--S1--S2--S3--DOP(%)--Average DOP(%)--
0.10000	0.03218	0.76666	-0.57189	-0.29212	99.15771	99.15771
1.70000	0.03148	0.76705	-0.57109	-0.29289	99.16992	99.16992
3.30000	0.03090	0.76675	-0.57134	-0.29319	99.21875	99.21875
0.70000	0.03016	0.76666	-0.57140	-0.29304	99.20044	99.20044
2.30000	0.02962	0.76687	-0.57125	-0.29298	99.19739	99.19739
3.90000	0.02907	0.76644	-0.57183	-0.29279	99.23706	99.23706
1.30000	0.02850	0.76656	-0.57158	-0.29325	99.29199	99.29199
2.90000	0.02797	0.76690	-0.57140	-0.29234	99.22180	99.22180
0.30000	0.02762	0.76705	-0.57128	-0.29225	99.25842	99.25842
1.90000	0.02719	0.76720	-0.57106	-0.29255	99.31946	99.31946
3.50000	0.02679	0.76659	-0.57152	-0.29313	99.40796	99.40796
0.90000	0.02646	0.76678	-0.57112	-0.29310	99.37439	99.37439
2.50000	0.02622	0.76659	-0.57146	-0.29313	99.38354	99.38354
4.10000	0.02579	0.76632	-0.57228	-0.29249	99.42322	99.42322
1.50000	0.02547	0.76653	-0.57192	-0.29246	99.42932	99.42932
3.10000	0.02528	0.76629	-0.57222	-0.29273	99.43848	99.43848
0.50000	0.02500	0.76580	-0.57247	-0.29304	99.47205	99.47205
2.10000	0.02468	0.76598	-0.57222	-0.29359	99.46289	99.46289
3.70000	0.02449	0.76611	-0.57198	-0.29347	99.44763	99.44763
1.10000	0.02433	0.76598	-0.57222	-0.29319	99.46899	99.46899
2.70000	0.02397	0.76574	-0.57241	-0.29313	99.46289	99.46289
0.10000	0.02379	0.76568	-0.57228	-0.29392	99.52698	99.52698
1.70000	0.02357	0.76565	-0.57271	-0.29334	99.36829	99.36829
3.30000	0.02339	0.76571	-0.57283	-0.29304	99.44763	99.44763
0.70000	0.02317	0.76571	-0.57198	-0.29441	99.47205	99.47205
2.30000	0.02308	0.76568	-0.57231	-0.29377	99.51172	99.51172
3.90000	0.02288	0.76623	-0.57219	-0.29301	99.46594	99.46594
1.30000	0.02278	0.76608	-0.57210	-0.29334	99.49036	99.49036
2.90000	0.02264	0.76574	-0.57241	-0.29362	99.53308	99.53308
0.30000	0.02250	0.76632	-0.57201	-0.29273	99.49951	99.49951
1.90000	0.02231	0.76592	-0.57222	-0.29328	99.51172	99.51172
3.50000	0.02231	0.76605	-0.57259	-0.29252	99.48120	99.48120
0.90000	0.02206	0.76601	-0.57247	-0.29292	99.45984	99.45984
2.50000	0.02202	0.76598	-0.57231	-0.29319	99.51782	99.51782
4.10000	0.02185	0.76635	-0.57216	-0.29273	99.54529	99.54529
1.50000	0.02181	0.76589	-0.57253	-0.29334	99.51477	99.51477
3.10000	0.02161	0.76614	-0.57149	-0.29414	99.54224	99.54224
0.50000	0.02158	0.76598	-0.57234	-0.29350	99.50867	99.50867
2.10000	0.02143	0.76605	-0.57207	-0.29337	99.56665	99.56665
3.70000	0.02129	0.76583	-0.57302	-0.29249	99.48730	99.48730
1.10000	0.02113	0.76638	-0.57192	-0.29279	99.49951	99.49951
2.70000	0.02106	0.76577	-0.57253	-0.29331	99.53003	99.53003
0.10000	0.02090	0.76565	-0.57277	-0.29350	99.50867	99.50867
1.70000	0.02082	0.76635	-0.57195	-0.29289	99.49036	99.49036
3.30000	0.02078	0.76601	-0.57201	-0.29359	99.50562	99.50562
0.70000	0.02079	0.76614	-0.57210	-0.29307	99.47510	99.47510
2.30000	0.02069	0.76626	-0.57204	-0.29325	99.50562	99.50562
3.90000	0.02069	0.76589	-0.57241	-0.29310	99.50562	99.50562
1.30000	0.02064	0.76601	-0.57225	-0.29298	99.50256	99.50256
2.90000	0.02060	0.76659	-0.57137	-0.29322	99.55139	99.55139
0.30000	0.02045	0.76605	-0.57228	-0.29310	99.53003	99.53003
1.90000	0.02039	0.76611	-0.57192	-0.29322	99.51172	99.51172
3.50000	0.02041	0.76586	-0.57201	-0.29371	99.49646	99.49646
0.90000	0.02039	0.76595	-0.57244	-0.29328	99.51477	99.51477
2.50000	0.02043	0.76638	-0.57183	-0.29304	99.48120	99.48120
4.10000	0.02035	0.76611	-0.57179	-0.29368	99.53003	99.53003
1.50000	0.02046	0.76614	-0.57216	-0.29334	99.54834	99.54834
3.10000	0.02045	0.76605	-0.57234	-0.29279	99.53003	99.53003
0.50000	0.02044	0.76598	-0.57234	-0.29298	99.49951	99.49951
2.10000	0.02046	0.76592	-0.57274	-0.29258	99.51477	99.51477
3.70000	0.02051	0.76592	-0.57256	-0.29261	99.51477	99.51477
1.10000	0.02041	0.76583	-0.57247	-0.29316	99.51477	99.51477
2.70000	0.02043	0.76598	-0.57268	-0.29273	99.54529	99.54529
0.10000	0.02045	0.76620	-0.57225	-0.29286	99.48120	99.48120
1.70000	0.02046	0.76583	-0.57259	-0.29304	99.53003	99.53003
3.30000	0.02036	0.76626	-0.57228	-0.29258	99.53003	99.53003
0.70000	0.02050	0.76623	-0.57210	-0.29249	99.54834	99.54834
2.30000	0.02044	0.76598	-0.57216	-0.29322	99.53003	99.53003
3.90000	0.02046	0.76620	-0.57195	-0.29334	99.53003	99.53003
1.30000	0.02038	0.76592	-0.57204	-0.29374	99.51172	99.51172
2.90000	0.02046	0.76635	-0.57219	-0.29276	99.51477	99.51477
0.30000	0.02040	0.76620	-0.57216	-0.29319	99.49646	99.49646
1.90000	0.02035	0.76586	-0.57256	-0.29270	99.51172	99.51172
3.50000	0.02034	0.76598	-0.57247	-0.29279	99.54529	99.54529
0.90000	0.02035	0.76659	-0.57155	-0.29298	99.53003	99.53003
2.50000	0.02033	0.76632	-0.57189	-0.29319	99.54529	99.54529
4.10000	0.02038	0.76656	-0.57195	-0.29258	99.49646	99.49646
1.50000	0.02039	0.76580	-0.57213	-0.29365	99.49646	99.49646
3.10000	0.02040	0.76632	-0.57179	-0.29362	99.44763	99.44763
0.50000	0.02041	0.76608	-0.57198	-0.29307	99.51477	99.51477
2.10000	0.02040	0.76601	-0.57173	-0.29402	99.53003	99.53003
