	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
3.10000	0.03379	0.76815	-0.57360	-0.28449	99.13940	99.13940
3.90000	0.03395	0.76876	-0.57302	-0.28428	99.11499	99.11499
0.50000	0.03381	0.76830	-0.57341	-0.28440	99.11194	99.11194
1.30000	0.03392	0.76812	-0.57363	-0.28486	99.09363	99.09363
2.10000	0.03389	0.76818	-0.57369	-0.28443	99.08447	99.08447
2.90000	0.03386	0.77071	-0.57045	-0.28394	99.12109	99.12109
3.70000	0.03388	0.76916	-0.57265	-0.28388	99.08447	99.08447
0.30000	0.03388	0.76852	-0.57305	-0.28504	99.13330	99.13330
1.10000	0.03389	0.76818	-0.57332	-0.28526	99.07532	99.07532
1.90000	0.03390	0.76998	-0.57125	-0.28443	99.11194	99.11194
2.70000	0.03393	0.76815	-0.57335	-0.28541	99.11499	99.11499
3.50000	0.03383	0.76742	-0.57439	-0.28498	99.16077	99.16077
0.10000	0.03397	0.76782	-0.57363	-0.28556	99.12415	99.12415
0.90000	0.03388	0.76995	-0.57128	-0.28459	99.10278	99.10278
1.70000	0.03393	0.76952	-0.57204	-0.28428	99.11499	99.11499
2.50000	0.03385	0.76904	-0.57253	-0.28452	99.10278	99.10278
3.30000	0.03391	0.77044	-0.57070	-0.28431	99.12415	99.12415
4.10000	0.03389	0.76974	-0.57158	-0.28452	99.07532	99.07532
0.70000	0.03383	0.76840	-0.57292	-0.28532	99.09058	99.09058
1.50000	0.03389	0.76791	-0.57378	-0.28492	99.11194	99.11194
2.30000	0.03383	0.76824	-0.57356	-0.28455	99.12109	99.12109
3.10000	0.03388	0.76733	-0.57451	-0.28498	99.10278	99.10278
3.90000	0.03388	0.76867	-0.57302	-0.28452	99.13330	99.13330
0.50000	0.03395	0.76824	-0.57338	-0.28471	99.11499	99.11499
1.30000	0.03384	0.76717	-0.57491	-0.28480	99.11194	99.11194
2.10000	0.03392	0.76733	-0.57472	-0.28462	99.15161	99.15161
2.90000	0.03397	0.76946	-0.57237	-0.28358	99.10583	99.10583
3.70000	0.03390	0.76809	-0.57353	-0.28510	99.12415	99.12415
0.30000	0.03403	0.76858	-0.57326	-0.28407	99.14551	99.14551
1.10000	0.03398	0.76919	-0.57292	-0.28343	99.08752	99.08752
1.90000	0.03397	0.76983	-0.57189	-0.28343	99.09668	99.09668
2.70000	0.03396	0.76925	-0.57247	-0.28391	99.12415	99.12415
3.50000	0.03406	0.76742	-0.57494	-0.28394	99.11804	99.11804
0.10000	0.03392	0.76809	-0.57424	-0.28355	99.09363	99.09363
0.90000	0.03400	0.76727	-0.57482	-0.28459	99.10583	99.10583
1.70000	0.03402	0.76824	-0.57421	-0.28324	99.11499	99.11499
2.50000	0.03396	0.76711	-0.57533	-0.28422	99.12415	99.12415
3.30000	0.03407	0.76583	-0.57610	-0.28587	99.09973	99.09973
4.10000	0.03406	0.76489	-0.57768	-0.28507	99.11804	99.11804
0.70000	0.03405	0.76495	-0.57808	-0.28446	99.08752	99.08752
1.50000	0.03402	0.76308	-0.58043	-0.28440	99.12720	99.12720
2.30000	0.03407	0.76357	-0.58007	-0.28397	99.12720	99.12720
3.10000	0.03393	0.76327	-0.58019	-0.28459	99.15161	99.15161
3.90000	0.03403	0.76324	-0.58003	-0.28492	99.11804	99.11804
0.50000	0.03390	0.76382	-0.57900	-0.28562	99.15161	99.15161
1.30000	0.03394	0.76312	-0.58007	-0.28547	99.14246	99.14246
2.10000	0.03387	0.76366	-0.57942	-0.28501	99.12109	99.12109
2.90000	0.03388	0.76431	-0.57891	-0.28452	99.12109	99.12109
3.70000	0.03386	0.76394	-0.57906	-0.28495	99.11194	99.11194
0.30000	0.03382	0.76302	-0.58034	-0.28489	99.13940	99.13940
1.10000	0.03389	0.76211	-0.58187	-0.28425	99.15161	99.15161
1.90000	0.03385	0.76266	-0.58055	-0.28516	99.11194	99.11194
2.70000	0.03384	0.76135	-0.58272	-0.28437	99.13940	99.13940
3.50000	0.03391	0.76110	-0.58327	-0.28410	99.16077	99.16077
0.10000	0.03387	0.76128	-0.58303	-0.28428	99.12109	99.12109
0.90000	0.03386	0.76125	-0.58269	-0.28504	99.16077	99.16077
1.70000	0.03388	0.76266	-0.58031	-0.28587	99.13330	99.13330
2.50000	0.03394	0.76113	-0.58333	-0.28379	99.15161	99.15161
3.30000	0.03386	0.76165	-0.58223	-0.28455	99.09363	99.09363
4.10000	0.03400	0.76342	-0.57979	-0.28513	99.13635	99.13635
0.70000	0.03387	0.76189	-0.58147	-0.28532	99.16077	99.16077
1.50000	0.03390	0.76101	-0.58336	-0.28431	99.10278	99.10278
2.30000	0.03395	0.76196	-0.58208	-0.28425	99.08447	99.08447
3.10000	0.03394	0.76135	-0.58272	-0.28449	99.11499	99.11499
3.90000	0.03388	0.76098	-0.58321	-0.28428	99.10278	99.10278
0.50000	0.03393	0.76070	-0.58400	-0.28391	99.12415	99.12415
1.30000	0.03398	0.76031	-0.58458	-0.28349	99.12415	99.12415
2.10000	0.03393	0.76006	-0.58464	-0.28401	99.11499	99.11499
2.90000	0.03399	0.76116	-0.58336	-0.28373	99.09668	99.09668
3.70000	0.03393	0.75994	-0.58574	-0.28214	99.11499	99.11499
0.30000	0.03394	0.76006	-0.58519	-0.28278	99.12415	99.12415
1.10000	0.03393	0.76034	-0.58455	-0.28343	99.14246	99.14246
1.90000	0.03397	0.76098	-0.58351	-0.28388	99.10583	99.10583
2.70000	0.03388	0.76037	-0.58489	-0.28291	99.12109	99.12109
3.50000	0.03399	0.75939	-0.58608	-0.28260	99.14551	99.14551
0.10000	0.03389	0.76150	-0.58266	-0.28416	99.12415	99.12415
0.90000	0.03391	0.76019	-0.58489	-0.28318	99.15161	99.15161
1.70000	0.03391	0.76034	-0.58513	-0.28233	99.15161	99.15161
2.50000	0.03390	0.76055	-0.58467	-0.28257	99.12415	99.12415
3.30000	0.03394	0.76073	-0.58480	-0.28196	99.15161	99.15161
4.10000	0.03391	0.76116	-0.58339	-0.28373	99.10278	99.10278
0.70000	0.03397	0.76202	-0.58223	-0.28391	99.12415	99.12415
1.50000	0.03393	0.76067	-0.58473	-0.28227	99.15161	99.15161
2.30000	0.03397	0.76119	-0.58342	-0.28343	99.11499	99.11499
3.10000	0.03403	0.76080	-0.58397	-0.28343	99.12720	99.12720
3.90000	0.03396	0.76052	-0.58452	-0.28294	99.12415	99.12415
0.50000	0.03406	0.75994	-0.58556	-0.28239	99.13635	99.13635
1.30000	0.03400	0.75985	-0.58541	-0.28272	99.13635	99.13635
2.10000	0.03406	0.75967	-0.58562	-0.28294	99.12720	99.12720
2.90000	0.03406	0.75982	-0.58535	-0.28321	99.09668	99.09668
3.70000	0.03412	0.76012	-0.58510	-0.28288	99.12720	99.12720
0.30000	0.03403	0.75994	-0.58531	-0.28294	99.13635	99.13635
1.10000	0.03408	0.75985	-0.58562	-0.28254	99.13635	99.13635
1.90000	0.03410	0.75988	-0.58531	-0.28300	99.13635	99.13635
2.70000	0.03406	0.75896	-0.58672	-0.28245	99.12720	99.12720
3.50000	0.03412	0.75976	-0.58608	-0.28205	99.09973	99.09973
